source,title,company,location,salary,tags,url,posted_at,crawled_at
web3_career,Web3 Bootcamp - Job Guaranteed 💯,Unknown,Remote,,Junior-Confirmed,https://web3.career/metana,,2026-06-26 10:54:04.365478+00:00
remote3,Web3 Solidity Bootcamp - Job Guaranteed 💯,Unknown,Remote,,"Mentorship, AI-Friendly",https://link.metana.io/remote3,,2026-06-26 10:54:05.651791+00:00
remote3,Web3 Developer — Onchain Products (Project basis → part-time maintenance),Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/web3-developer-onchain-products-project-basis-part-time-maintenance-pelican-investments,,2026-06-26 10:54:05.651791+00:00
remote3,Job Application for DeFi Product Owner (Mandarin Speaking) at Hyphen Connect Limited,Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/job-application-for-defi-product-owner-mandarin-speaking-at-hyphen-connect-limited-hyphen-connect-limited,,2026-06-26 10:54:05.651791+00:00
remote3,Ethereum Address Service (EAS) Sales & Marketing Internship - United States | SmartRecruiters,Unknown,Remote,,"Junior-Confirmed, AI-Friendly",https://remote3.co/remote-jobs/ethereum-address-service-eas-sales-marketing-internship-united-states-smartrecruiters-ethereum-address-service-eas-4,,2026-06-26 10:54:05.651791+00:00
remote3,Ethereum Community Fund Product Designer | SmartRecruiters,Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/ethereum-community-fund-product-designer-smartrecruiters-ethereum-community-fund,,2026-06-26 10:54:05.651791+00:00
crypto_jobs,Web3 DApp Developer (Remote),Unknown,Remote,,Database ManagementDevelopmentTypeScriptUX/UI Design,https://www.cryptojobs.com/job/web3-dapp-developer-remote-12463,Posted:1 week ago,2026-06-26 10:54:09.559760+00:00
crypto_jobs,Smart Contract Engineer,Unknown,Remote,,Smart Contract DevelopmentSolidity,https://www.cryptojobs.com/job/smart-contract-engineer-12450,Posted:2 weeks ago,2026-06-26 10:54:09.559760+00:00
crypto_jobs,"Blockchain Developer, Smart Contract Engineer (US,",Unknown,Remote,,ReactRustSupply ChainTypeScript,https://www.cryptojobs.com/job/blockchain-developer-smart-contract-engineer-us-12449,Posted:2 weeks ago,2026-06-26 10:54:09.559760+00:00
crypto_jobs,"Blockchain Developer (Solidity, Web3, MERN)",Unknown,Remote,,CryptocurrencyReact,https://www.cryptojobs.com/job/blockchain-developer-solidity-web3-mern-12448,Posted:3 weeks ago,2026-06-26 10:54:09.559760+00:00
crypto_jobs,Crypto Trading Platform Engineer,Unknown,Remote,,API IntegrationCryptocurrencyDatabase ManagementReact+ 2 More,https://www.cryptojobs.com/job/crypto-trading-platform-engineer-12447,Posted:3 weeks ago,2026-06-26 10:54:09.559760+00:00
crypto_jobs,Web3 Developer,Unknown,Remote,,App DevelopmentSmart Contract DevelopmentSolidity,https://www.cryptojobs.com/job/web3-developer-12444,Posted:1 month ago,2026-06-26 10:54:09.559760+00:00
crypto_jobs,Blockchain Engineer,Unknown,Remote,,"CryptocurrencyReactSoftware EngineeringSolidity+ 1 More, AI-Friendly",https://www.cryptojobs.com/job/blockchain-engineer-12437,Posted:1 month ago,2026-06-26 10:54:09.559760+00:00
cryptocurrencyjobs,Product Designer,Oku,Remote - North America,,"Gitlab, Figma, 5w, Linear, AI-Friendly",https://cryptocurrencyjobs.co/design/oku-product-designer/,,2026-06-26 10:54:11.300598+00:00
cryptocurrencyjobs,Decentralised Messaging Engineer - Rust,Logos,Remote,,"AI-Friendly, 7w",https://cryptocurrencyjobs.co/engineering/logos-decentralised-messaging-engineer-rust/,,2026-06-26 10:54:11.300598+00:00
cryptocurrencyjobs,DeFi Researcher,Anagram,Remote,,"Blockchain, Crypto, Digital Assets, Tokenization, AI-Friendly",https://cryptocurrencyjobs.co/other/anagram-defi-researcher/,27d,2026-06-26 10:54:11.300598+00:00
