source,title,company,location,salary,tags,url,posted_at,crawled_at
web3_career,Get hired in web3 - JOB GUARANTEED,"Learn Job-ready Solidity & Rust skills, in your schedule with 1-on-1 mentor support, or get your money back.",Remote,,"Junior-Confirmed, AI-Friendly, by Metana",https://web3.career/metana,,2026-09-18 12:47:38.815770+00:00
web3_career,Quant Developer,Gsrmarkets,Quant DeveloperGsrmarkets📍Remote,$77k - $148k,"AI-Friendly, devcryptorust+1",https://web3.career/quant-developer-gsrmarkets/154269,2026-09-17 19:09:07+07:00,2026-09-18 12:47:38.815770+00:00
web3_career,Associate Originations Distribution,Figure,Associate Originations DistributionFigure📍Remote,$96k - $144k,"AI-Friendly, Mentorship, blockchainremote",https://web3.career/associate-originations-distribution-figure/154267,2026-09-17 19:09:53+07:00,2026-09-18 12:47:38.815770+00:00
web3_career,Deputy MLRO Switzerland,Copperco,Deputy MLRO SwitzerlandCopperco📍Remote,$87k - $147k,"AI-Friendly, Mentorship, blockchaincryptodefi+1",https://web3.career/deputy-mlro-switzerland-copperco/154265,2026-09-17 19:09:47+07:00,2026-09-18 12:47:38.815770+00:00
remote3,Web3 Solidity Bootcamp - Job Guaranteed 💯,Unknown,Remote,,"Junior-Confirmed, AI-Friendly",https://link.metana.io/remote3,,2026-09-18 12:47:40.696380+00:00
remote3,"Job Application for Software Engineer, Wallet at Robinhood",Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/job-application-for-software-engineer-wallet-at-robinhood-robinhood,,2026-09-18 12:47:40.696380+00:00
cryptocurrencyjobs,Customer Success Manager,Mercuryo,Remote,,"APAC, 6w, Crypto, HubSpot, Mandarin, API, Junior-Confirmed, Account Management, Enterprise, Payments, FinTech",https://cryptocurrencyjobs.co/sales/mercuryo-customer-success-manager/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Product Designer,Oku,Remote - North America,,"Linear, Gitlab, Junior-Confirmed, Figma, 17w",https://cryptocurrencyjobs.co/design/oku-product-designer/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Decentralised Messaging Engineer - Rust,Logos,Remote,,"Junior-Confirmed, 18w",https://cryptocurrencyjobs.co/engineering/logos-decentralised-messaging-engineer-rust/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,"Associate General Counsel, Crypto Services",Fireblocks,Unknown,,"Junior-Confirmed, $202K – $265K, 10w",https://cryptocurrencyjobs.co/operations/fireblocks-associate-general-counsel-crypto-services/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Staff Product Designer (Trading),Phantom,Remote - US,,"$238K – $280K, 10w, Junior-Confirmed",https://cryptocurrencyjobs.co/design/phantom-staff-product-designer-trading/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,DeFi Researcher,Anagram,Remote,,"Tokenization, Digital Assets, 15w, Crypto, Junior-Confirmed, Blockchain",https://cryptocurrencyjobs.co/other/anagram-defi-researcher/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,"Staff Software Engineer, Web3",Robinhood,Unknown,,"Junior-Confirmed, AI-Friendly, 17w",https://cryptocurrencyjobs.co/engineering/robinhood-staff-software-engineer-web3/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Operations Specialist (Binance Pay & Card),Binance,Remote - Asia,,"Junior-Confirmed, Onchain, 19w",https://cryptocurrencyjobs.co/operations/binance-operations-specialist-binance-pay-card/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,"Accounting Manager, Crypto Assets",Coinbase,Remote - US,,"19w, $166.345K – $195.7K, Accounting, Junior-Confirmed",https://cryptocurrencyjobs.co/operations/coinbase-accounting-manager-crypto-assets/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Engineer,Unknown,Remote,,"Protocol, Junior-Confirmed, $120K – $200K, MakerDAO, Sky",https://cryptocurrencyjobs.co/engineering/soter-labs-engineer/,28d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Business Development - Asia,GRT,"Remote - Asia, Hong Kong, Singapore",,"12w, Institutional Sales, Crypto, OTC, Junior-Confirmed",https://cryptocurrencyjobs.co/sales/grt-business-development-asia/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Quantitative Options Trader (Junior / Mid-Level) - APAC,GRT,"Remote - Asia, Hong Kong, Singapore",,"12w, Volatility, Derivatives, Crypto, Junior-Confirmed, Options Trading, Quantitative Trading",https://cryptocurrencyjobs.co/other/grt-quantitative-options-trader-junior-mid-level-apac/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Remote Online Customer Support Agent at YEET Casino,Unknown,Remote Online Customer Support Agent at YEET Casino,,"13w, Casino, Junior-Confirmed, crypto, iGaming",https://cryptocurrencyjobs.co/customer-support/yeet-remote-online-customer-support-agent-at-yeet-casino/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,BitMart Global Campus Ignite Internship,Unknown,Remote,,"BD, 13w, Exchange, CEX, Intern, Junior-Confirmed",https://cryptocurrencyjobs.co/marketing/bitmart-bitmart-global-campus-ignite-internship/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Marketing maestro,Unknown,Remote,,"STAKING CRYPTO EXCHANGE, Junior-Confirmed, 15w, A$4K",https://cryptocurrencyjobs.co/marketing/cryptohero-ca-marketing-maestro/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Business Development Interns /Junior BD,Unknown,Remote,,"$1K – $2K, futures, 15w, Junior-Confirmed, crypto",https://cryptocurrencyjobs.co/sales/bitbase-com-business-development-interns-junior-bd/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,C++ Trading Platform Developer,Wintermute,Unknown,,"Junior-Confirmed, 19w, C++",https://cryptocurrencyjobs.co/engineering/wintermute-c-trading-platform-developer/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,DevOps Engineer - OTC Trading Platform,Wintermute,Unknown,,"Junior-Confirmed, 19w",https://cryptocurrencyjobs.co/engineering/wintermute-devops-engineer-otc-trading-platform/,,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Backend Developer,Forta,Remote,,"Junior-Confirmed, Go, Blockchain",https://cryptocurrencyjobs.co/engineering/forta-backend-developer/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Backend Engineer,Nexus,Remote,,"Junior-Confirmed, Go, Blockchain",https://cryptocurrencyjobs.co/engineering/nexus-backend-engineer/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Blockchain Engineer,Ctrl Alt,Remote,,"Junior-Confirmed, Smart Contract, Blockchain",https://cryptocurrencyjobs.co/engineering/ctrl-alt-blockchain-engineer/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Core Developer - Node,Parity Technologies,Remote,,"Junior-Confirmed, Node, Blockchain",https://cryptocurrencyjobs.co/engineering/parity-technologies-core-developer-node/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Cybersecurity Engineer,Localcoin,Unknown,,"Junior-Confirmed, $100K – $150K, Blockchain",https://cryptocurrencyjobs.co/engineering/localcoin-cybersecurity-engineer/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Data Engineer,Unknown,Unknown,,"Junior-Confirmed, Go, Blockchain",https://cryptocurrencyjobs.co/engineering/luxor-data-engineer/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,"Infrastructure Engineer, Blockchain (Remote - USA)",Tempo,"Infrastructure Engineer, Blockchain (Remote - USA)",,"Junior-Confirmed, Go, Usa), Blockchain",https://cryptocurrencyjobs.co/engineering/tempo-infrastructure-engineer-blockchain-remote-usa/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Onchain Analytics Engineer,Token Terminal,Remote,,Junior-Confirmed,https://cryptocurrencyjobs.co/engineering/token-terminal-onchain-analytics-engineer/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Product Engineer,Unknown,Unknown,,"Junior-Confirmed, Blockchain",https://cryptocurrencyjobs.co/engineering/fun-xyz-product-engineer/,1d,2026-09-18 12:47:44.931807+00:00
cryptocurrencyjobs,Product Manager (AI & Blockchain) LATAM,Airtm,Remote,,"Junior-Confirmed, Go, Latam, Blockchain",https://cryptocurrencyjobs.co/engineering/airtm-product-manager-ai-blockchain-latam/,1d,2026-09-18 12:47:44.931807+00:00
defi_jobs,Back-end Node.js Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/back-end-node-js-developer,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Blockchain SecOps Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/blockchain-secops-engineer,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Developer Documentation Technical Writer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-documentation-technical-writer,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Developer Relations Engineer (Blockchain),Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-relations-engineer-blockchain,,2026-09-18 12:47:56.827321+00:00
defi_jobs,"Content Manager, focus Video & Screencast",Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/content-manager-focus-video-screencast,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Ecosystem Development Manager,Hype Talent,Remote,,"AI-Friendly, defi",https://www.defi.jobs/jobs/ecosystem-development-manager,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Developer Relations Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/developer-relations-manager,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Business Development Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/business-development-manager,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Frontend focused Full-Stack Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/frontend-focused-full-stack-developer,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Business Development Manager,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/business-development-manager-2,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Backend Node.js Developer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/backend-node-js-developer,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Blockchain Protocol Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/blockchain-protocol-engineer,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Sales / Business Development Executive,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/sales-business-development-executive,,2026-09-18 12:47:56.827321+00:00
defi_jobs,General Counsel,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/general-counsel,,2026-09-18 12:47:56.827321+00:00
defi_jobs,Networking Engineer,Hype Talent,Remote,,defi,https://www.defi.jobs/jobs/networking-engineer,,2026-09-18 12:47:56.827321+00:00
builtin,Site Reliability Engineer,Rain,Remote,170K-225K Annually,"AI-Friendly, Top Skills:, AWS, Ci/Cd, GCP, Manage AWS and GCP cloud environments, scale infrastructure globally, shape technical architecture, and build reliable CI/CD pipelines. Automate security and compliance controls, improve infrastructure performance, and develop systems interacting with smart contracts across multiple blockchains. The role requires Terraform, shell scripting, GitHub Actions, Docker, production cloud operations, and observability experience, with Kubernetes, networking, and fintech compliance knowledge preferred., Docker, Firewalls, Blockchain • Fintech • Payments • Financial Services • Cryptocurrency • Web3 • Infrastructure as a Service (IaaS)",https://builtin.com/job/site-reliability-engineer/11170201,4 Days Ago,2026-09-18 12:47:57.142891+00:00
builtin,Growth Marketing Manager,Injective,In-Office or Remote,,"Marketing Analytics Tools, Top Skills:, Blockchain • Fintech • Cryptocurrency • Web3, The role involves developing growth strategies, analyzing user data, optimizing marketing campaigns, and improving product adoption in a fast-paced environment.",https://builtin.com/job/growth-marketing-manager/9581118,Reposted 25 Days Ago,2026-09-18 12:47:57.142891+00:00
builtin,Agentic Systems Engineer Intern (Summer 2026),Phygtl Inc,Remote,,"Information Technology • Social Media • Web3 • Metaverse, AI-Friendly, Top Skills:, Agentic Ai, Chat, Summer internship to build production-facing realtime intelligence for a mobile app that optimizes campus quest participation. Design context-aware quest logic, detect stalls/drop-offs, suggest micro-actions, instrument evaluation loops, and ship components on top of existing realtime systems to improve behavioral outcomes like IRL quest completion and retention., Event-Driven Systems, Junior-Confirmed, Evaluation Pipelines, Git",https://builtin.com/job/agentic-systems-engineer-intern-summer-2026/9751491,Reposted 5 Hours Ago,2026-09-18 12:47:57.142891+00:00
builtin,"AI Platform Engineer, Enablement and Governance Operations",Kraken Digital Asset Exchange,Remote,110K-221K Annually,"Top Skills:, Confluence, Federated Identity, Build and operate Kraken’s internal AI platform, including governed integrations, authentication, identity controls, spend management, provisioning, evaluation tooling, and model lifecycle administration. Develop reusable agent and prompt infrastructure, integrate LLM and SaaS APIs, maintain runbooks, support enterprise users, and lead technical enablement. The role also implements data-handling and retention controls, manages vendors, and improves reliability, automation, documentation, and regulatory readiness across the AI estate., Blockchain • Financial Services • Cryptocurrency • Web3, Containers, JIRA, Jsm",https://builtin.com/job/ai-platform-engineer-enablement-and-governance-operations/11232191,Yesterday,2026-09-18 12:47:57.142891+00:00
