source,title,company,location,salary,tags,url,posted_at,crawled_at
web3_career,Web3 Bootcamp - Job Guaranteed 💯,Unknown,Remote,,Junior-Confirmed,https://web3.career/metana,,2026-04-26 20:43:04.472019+00:00
remote3,Web3 Solidity Bootcamp - Job Guaranteed 💯,Unknown,Remote,,Junior-Confirmed,https://link.metana.io/remote3,,2026-04-26 20:43:09.865168+00:00
remote3,"Crypto Trader (Remote, Full Training Provided)",Unknown,Remote,,"Junior-Confirmed, Mentorship, AI-Friendly",https://remote3.co/remote-jobs/crypto-trader-remote-full-training-provided-fox-global-assets-ltd,,2026-04-26 20:43:09.865168+00:00
remote3,Web3 Advisor Position,Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/web3-advisor-position-blockpact-capital,,2026-04-26 20:43:09.865168+00:00
remote3,Blockchain Engineer,Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/blockchain-engineer-blockpact-capital,,2026-04-26 20:43:09.865168+00:00
remote3,Web3 Product Manager,Unknown,Remote,,AI-Friendly,https://remote3.co/remote-jobs/web3-product-manager-bitrefill,,2026-04-26 20:43:09.865168+00:00
crypto_jobs,Derivatives Trader,Unknown,Remote,,Communications SkillsCryptocurrencyExcelLeadership+ 1 More,https://www.cryptojobs.com/job/derivatives-trader-12272,Posted:2 days ago,2026-04-26 20:43:47.040506+00:00
crypto_jobs,Systems Analyst,Unknown,Remote,,Communications SkillsData AnalystDatabase ManagementLeadership+ 2 More,https://www.cryptojobs.com/job/systems-analyst-12265,Posted:2 days ago,2026-04-26 20:43:47.040506+00:00
crypto_jobs,"Crypto Trader (Remote, Full Training Provided)",Unknown,Remote,,"Junior-Confirmed, Mentorship, Analytical Thinking, AI-Friendly",https://www.cryptojobs.com/job/crypto-trader-remote-full-training-provided-12003,Posted:3 weeks ago,2026-04-26 20:43:47.040506+00:00
cryptocurrencyjobs,Product Designer,Oku,Remote - North America,,"Gitlab, AI-Friendly, Figma, Linear",https://cryptocurrencyjobs.co/design/oku-product-designer/,11d,2026-04-26 20:43:49.304917+00:00
